Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 00:50:22.930000,HAD,6,,7.0,2.0,0 days 00:48:29.347000,,,0 days 00:00:44.144000,0 days 00:00:29.663000,,0 days 00:49:53.921000,0 days 00:50:23.436000,205.0,171.0,256.0,,False,MEDIUM,7.0,False,Racing Bulls,0 days 00:44:41.572000,,1,,False,,False,False
0 days 00:52:15.757000,HAD,6,0 days 00:01:52.827000,8.0,2.0,,,0 days 00:00:28.251000,0 days 00:00:50.085000,0 days 00:00:34.491000,0 days 00:50:51.181000,0 days 00:51:41.266000,0 days 00:52:15.757000,278.0,132.0,256.0,306.0,False,MEDIUM,8.0,False,Racing Bulls,0 days 00:50:22.930000,,1,,False,,False,True
0 days 00:53:32.713000,HAD,6,0 days 00:01:16.956000,9.0,2.0,,,0 days 00:00:28.029000,0 days 00:00:27.275000,0 days 00:00:21.652000,0 days 00:52:43.786000,0 days 00:53:11.061000,0 days 00:53:32.713000,280.0,254.0,254.0,305.0,True,MEDIUM,9.0,False,Racing Bulls,0 days 00:52:15.757000,,1,,False,,False,True
0 days 00:55:02.797000,HAD,6,0 days 00:01:30.084000,10.0,2.0,,0 days 00:55:00.983000,0 days 00:00:30.779000,0 days 00:00:31.669000,0 days 00:00:27.636000,0 days 00:54:03.492000,0 days 00:54:35.161000,0 days 00:55:02.797000,246.0,200.0,,289.0,False,MEDIUM,10.0,False,Racing Bulls,0 days 00:53:32.713000,,1,,False,,False,False
0 days 01:02:24.236000,HAD,6,,11.0,3.0,0 days 01:00:29.018000,,,0 days 00:00:38.626000,0 days 00:00:34.235000,,0 days 01:01:50.035000,0 days 01:02:24.684000,203.0,166.0,259.0,,False,SOFT,1.0,True,Racing Bulls,0 days 00:55:02.797000,,1,,False,,False,False
0 days 01:03:59.424000,HAD,6,0 days 00:01:35.188000,12.0,3.0,,,0 days 00:00:27.874000,0 days 00:00:26.747000,0 days 00:00:40.567000,0 days 01:02:52.110000,0 days 01:03:18.857000,0 days 01:03:59.424000,279.0,254.0,150.0,306.0,False,SOFT,2.0,True,Racing Bulls,0 days 01:02:24.236000,,12,,False,,False,True
0 days 01:05:52.503000,HAD,6,0 days 00:01:53.079000,13.0,3.0,,0 days 01:05:50.331000,0 days 00:00:38.285000,0 days 00:00:39.919000,0 days 00:00:34.875000,0 days 01:04:37.709000,0 days 01:05:17.628000,0 days 01:05:52.503000,202.0,208.0,,235.0,False,SOFT,3.0,True,Racing Bulls,0 days 01:03:59.424000,,1,,False,,False,False
0 days 01:11:26.153000,HAD,6,,14.0,4.0,0 days 01:09:34.843000,0 days 01:11:24.607000,,0 days 00:00:30.279000,0 days 00:00:27.001000,,0 days 01:10:59.365000,0 days 01:11:26.186000,241.0,209.0,,,False,MEDIUM,11.0,False,Racing Bulls,0 days 01:05:52.503000,,1,,False,,False,False
0 days 01:13:25.620000,HAD,6,0 days 00:01:59.467000,15.0,5.0,0 days 01:11:43.186000,0 days 01:13:23.746000,0 days 00:01:05.129000,0 days 00:00:28.412000,0 days 00:00:25.926000,0 days 01:12:31.282000,0 days 01:12:59.694000,0 days 01:13:25.620000,275.0,248.0,,,False,MEDIUM,12.0,False,Racing Bulls,0 days 01:11:26.153000,,1,,False,,False,False
0 days 01:15:51.624000,HAD,6,0 days 00:02:26.004000,16.0,6.0,0 days 01:13:41.606000,,0 days 00:01:10.795000,0 days 00:00:44.479000,0 days 00:00:30.730000,0 days 01:14:36.415000,0 days 01:15:20.894000,0 days 01:15:51.624000,177.0,199.0,192.0,,False,MEDIUM,13.0,False,Racing Bulls,0 days 01:13:25.620000,,1,,False,,False,False
0 days 01:17:55.319000,HAD,6,0 days 00:02:03.695000,17.0,6.0,,,0 days 00:00:39.666000,0 days 00:00:44.228000,0 days 00:00:39.801000,0 days 01:16:31.290000,0 days 01:17:15.518000,0 days 01:17:55.319000,204.0,221.0,53.0,233.0,False,MEDIUM,14.0,False,Racing Bulls,0 days 01:15:51.624000,,1,,False,,False,True
