Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 00:32:20.529000,BOR,5,0 days 00:01:57.352000,10.0,2.0,,0 days 00:32:15.665000,0 days 00:00:38.447000,0 days 00:00:37.329000,0 days 00:00:41.576000,0 days 00:31:01.624000,0 days 00:31:38.953000,0 days 00:32:20.529000,112.0,215.0,,149.0,False,MEDIUM,10.0,False,Kick Sauber,0 days 00:30:23.177000,,1,,False,,False,False
0 days 00:44:27.660000,BOR,5,,11.0,3.0,0 days 00:42:39.149000,,,0 days 00:00:37,0 days 00:00:36.715000,,0 days 00:43:51.136000,0 days 00:44:27.763000,164.0,205.0,282.0,131.0,False,SOFT,1.0,True,Kick Sauber,0 days 00:32:20.529000,,1,,False,,False,False
0 days 00:45:44.585000,BOR,5,0 days 00:01:16.925000,12.0,3.0,,,0 days 00:00:24.390000,0 days 00:00:26.766000,0 days 00:00:25.769000,0 days 00:44:52.050000,0 days 00:45:18.816000,0 days 00:45:44.585000,228.0,256.0,284.0,294.0,True,SOFT,2.0,True,Kick Sauber,0 days 00:44:27.660000,,1,,False,,False,True
0 days 00:47:54.983000,BOR,5,0 days 00:02:10.398000,13.0,3.0,,0 days 00:47:50.439000,0 days 00:00:39.093000,0 days 00:00:44.473000,0 days 00:00:46.832000,0 days 00:46:23.678000,0 days 00:47:08.151000,0 days 00:47:54.983000,130.0,160.0,,151.0,False,SOFT,3.0,True,Kick Sauber,0 days 00:45:44.585000,,1,,False,,False,False
0 days 00:50:22.963000,BOR,5,0 days 00:02:27.980000,14.0,4.0,0 days 00:48:26.263000,,0 days 00:01:04.406000,0 days 00:00:40.318000,0 days 00:00:43.256000,0 days 00:48:59.389000,0 days 00:49:39.707000,0 days 00:50:22.963000,167.0,196.0,279.0,101.0,False,SOFT,4.0,False,Kick Sauber,0 days 00:47:54.983000,,1,,False,,False,False
0 days 00:51:40.422000,BOR,5,0 days 00:01:17.459000,15.0,4.0,,,0 days 00:00:24.360000,0 days 00:00:26.993000,0 days 00:00:26.106000,0 days 00:50:47.323000,0 days 00:51:14.316000,0 days 00:51:40.422000,230.0,255.0,280.0,290.0,False,SOFT,5.0,False,Kick Sauber,0 days 00:50:22.963000,,1,,False,,False,True
0 days 00:53:35.918000,BOR,5,0 days 00:01:55.496000,16.0,4.0,,0 days 00:53:31.357000,0 days 00:00:37.117000,0 days 00:00:41.987000,0 days 00:00:36.392000,0 days 00:52:17.539000,0 days 00:52:59.526000,0 days 00:53:35.918000,111.0,174.0,,234.0,False,SOFT,6.0,False,Kick Sauber,0 days 00:51:40.422000,,1,,False,,False,False
0 days 01:02:52.454000,BOR,5,,17.0,5.0,0 days 01:01:28.356000,,,0 days 00:00:30.655000,0 days 00:00:27.882000,,0 days 01:02:24.659000,0 days 01:02:52.524000,209.0,247.0,272.0,276.0,False,SOFT,7.0,False,Kick Sauber,0 days 00:53:35.918000,,1,,False,,False,False
0 days 01:04:14.055000,BOR,5,0 days 00:01:21.601000,18.0,5.0,,,0 days 00:00:25.836000,0 days 00:00:28.415000,0 days 00:00:27.350000,0 days 01:03:18.290000,0 days 01:03:46.705000,0 days 01:04:14.055000,217.0,249.0,276.0,275.0,False,SOFT,8.0,False,Kick Sauber,0 days 01:02:52.454000,,1,,False,,False,True
0 days 01:05:36.158000,BOR,5,0 days 00:01:22.103000,19.0,5.0,,,0 days 00:00:26.113000,0 days 00:00:28.583000,0 days 00:00:27.407000,0 days 01:04:40.168000,0 days 01:05:08.751000,0 days 01:05:36.158000,211.0,246.0,275.0,274.0,False,SOFT,9.0,False,Kick Sauber,0 days 01:04:14.055000,,1,,False,,False,True
